"","participant","group","lag","det_target","det_trial","explained_variance_target","explained_variance_trial","log_exp_var_target","log_exp_var_trial","var_diff","det_diff"
"1","101","Blocked","1back",0.998349869100372,0.99728047708215,0.0016501308996284,0.00271952291785027,0.0016487709295157,0.00271583170610876,-0.00106706077659305,-0.00106706077659305
"2","101","Blocked","2back",0.996053418811975,0.994634121874179,0.00394658118802493,0.00536587812582079,0.00393881386602558,0.00535153309470192,-0.00141271922867634,-0.00141271922867634
"3","101","Blocked","3back",0.976966799541286,0.987637872696925,0.023033200458714,0.012362127303075,0.0227719404592074,0.0122863401616398,0.0104856002975676,0.0104856002975676
"4","101","Blocked","4back",0.931577769622963,0.974923052439185,0.0684222303770372,0.0250769475608155,0.0661830092040289,0.0247676805637402,0.0414153286402888,0.0414153286402888
"5","102","Random","1back",0.774031367295138,0.999483762846787,0.225968632704862,0.000516237153213028,0.203731252117272,0.000516103948655306,0.203215148168617,0.203215148168617
"6","102","Random","2back",0.591740662673588,0.99603035014529,0.408259337326412,0.00396964985471038,0.342354429217296,0.003961791584249,0.338392637633047,0.338392637633047
"7","102","Random","3back",0.430784048098257,0.967766514453819,0.569215951901743,0.0322334855461808,0.450576100928498,0.0317248871539595,0.418851213774539,0.418851213774539
"8","102","Random","4back",0.272624583109,0.935827911076489,0.727375416891,0.0641720889235113,0.54660315648514,0.0621971155513864,0.484406040933754,0.484406040933754
"9","103","Blocked","1back",0.902807156350728,0.910100213689421,0.0971928436492718,0.0898997863105789,0.0927549576842401,0.0860857528497817,0.00666920483445836,0.00666920483445836
"10","103","Blocked","2back",0.82815941953622,0.846515363341261,0.17184058046378,0.153484636658739,0.158575658407718,0.142787479651547,0.0157881787561708,0.0157881787561708
"11","103","Blocked","3back",0.737837473567399,0.76382911664401,0.262162526432601,0.23617088335599,0.232826540638856,0.212018604621525,0.020807936017331,0.020807936017331
"12","103","Blocked","4back",0.654632794878578,0.692148078874663,0.345367205121422,0.307851921125337,0.296666990752165,0.268386036477429,0.0282809542747359,0.0282809542747359
"13","104","Random","1back",0.99549242668154,0.999325062484999,0.00450757331845997,0.000674937515001361,0.00449744463563067,0.000674709847111979,0.00382273478851869,0.00382273478851869
"14","104","Random","2back",0.978078538700618,0.99076996878549,0.0219214612993822,0.00923003121450972,0.0216846407848931,0.00918769478802807,0.012496945996865,0.012496945996865
"15","104","Random","3back",0.955911671670564,0.979481860401839,0.0440883283294359,0.0205181395981605,0.0431440915611247,0.0203104783162142,0.0228336132449106,0.0228336132449106
"16","104","Random","4back",0.92763505252986,0.954086741137071,0.0723649474701397,0.0459132588629291,0.0698664407862902,0.0448904356868611,0.0249760050994291,0.0249760050994291
"17","105","Blocked","1back",0.994983512326528,0.994595068606158,0.00501648767347163,0.00540493139384202,0.00500394702171346,0.00539037717165117,-0.000386430149937709,-0.000386430149937709
"18","105","Blocked","2back",0.975936578360352,0.975712581070676,0.0240634216396481,0.0242874189293237,0.0237784598943798,0.0239971697815069,-0.000218709887127036,-0.000218709887127036
"19","105","Blocked","3back",0.958499981305507,0.954921593823738,0.0415000186944933,0.0450784061762617,0.0406619996684748,0.0440919124359204,-0.00342991276744554,-0.00342991276744554
"20","105","Blocked","4back",0.943275441935813,0.93425314143732,0.056724558064187,0.0657468585626805,0.0551740845318703,0.0636758290282312,-0.00850174449636085,-0.00850174449636085
"21","106","Random","1back",0.936957811281006,0.998135662508022,0.0630421887189937,0.00186433749197756,0.0611347869250182,0.00186260177181286,0.0592721851532053,0.0592721851532053
"22","106","Random","2back",0.894323156010343,0.944207658465885,0.105676843989657,0.0557923415341155,0.100457675948133,0.0542915196721441,0.0461661562759891,0.0461661562759891
"23","106","Random","3back",0.854335022548864,0.876939131833305,0.145664977451136,0.123060868166695,0.135985234759573,0.116057875682561,0.0199273590770119,0.0199273590770119
"24","106","Random","4back",0.816525738746066,0.821357391898007,0.183474261253934,0.178642608101993,0.168454401745494,0.164363444220792,0.00409095752470204,0.00409095752470204
"25","107","Blocked","1back",0.981591492384295,0.983116290008865,0.0184085076157047,0.0168837099911353,0.0182411221300393,0.0167427644036622,0.00149835772637712,0.00149835772637712
"26","107","Blocked","2back",0.984592416854242,0.985480773636228,0.0154075831457584,0.0145192263637718,0.0152900916397276,0.0144148316702175,0.000875259969510118,0.000875259969510118
"27","107","Blocked","3back",0.973094628804346,0.976774275918807,0.0269053711956535,0.0232257240811934,0.0265497857037624,0.0229601117807724,0.00358967392299005,0.00358967392299005
"28","107","Blocked","4back",0.961802313378154,0.968427541357089,0.0381976866218456,0.0315724586429107,0.037486216149836,0.0310842969591924,0.00640191919064355,0.00640191919064355
"29","108","Random","1back",0.935644480452112,0.953059911691941,0.064355519547888,0.0469400883080591,0.0623694700222429,0.0458717080047827,0.0164977620174602,0.0164977620174602
"30","108","Random","2back",0.868940569802298,0.90625323484348,0.131059430197702,0.0937467651565199,0.123154742347361,0.0896092011141316,0.033545541233229,0.033545541233229
"31","108","Random","3back",0.814930432804302,0.852015364612064,0.185069567195698,0.147984635387936,0.169801479358196,0.138007913999393,0.0317935653588032,0.0317935653588032
"32","108","Random","4back",0.747950385077262,0.810090881511656,0.252049614922738,0.189909118488344,0.224781900425256,0.173876933188825,0.0509049672364308,0.0509049672364308
"33","109","Blocked","1back",0.989888576163225,0.988185822925103,0.0101114238367751,0.0118141770748973,0.0100606453987654,0.0117449345139428,-0.00168428911517742,-0.00168428911517742
"34","109","Blocked","2back",0.981260943005873,0.978396460181334,0.0187390569941271,0.0216035398186657,0.0185656439143873,0.0213734907053907,-0.00280784679100339,-0.00280784679100339
"35","109","Blocked","3back",0.966025613766044,0.96311868553759,0.0339743862339561,0.0368813144624098,0.0334100042455263,0.0362174718414702,-0.00280746759594392,-0.00280746759594392
"36","109","Blocked","4back",0.945721232185993,0.944052775009699,0.0542787678140074,0.0559472249903014,0.0528569007410598,0.0544382077002691,-0.00158130695920927,-0.00158130695920927
"37","110","Random","1back",0.982197867358505,0.992946639701489,0.0178021326414952,0.00705336029851122,0.0176455305147655,0.00702860170543893,0.0106169288093266,0.0106169288093266
"38","110","Random","2back",0.966183067872779,0.98403564140031,0.0338169321272208,0.01596435859969,0.033257712178487,0.0158382684225531,0.0174194437559339,0.0174194437559339
"39","110","Random","3back",0.941588568382171,0.968499563229683,0.0584114316178294,0.0315004367703169,0.0567691346085695,0.0310144769612823,0.0257546576472872,0.0257546576472872
"40","110","Random","4back",0.916425276278735,0.948837170134005,0.0835747237212653,0.0511628298659954,0.0802655047489772,0.0498970084065207,0.0303684963424565,0.0303684963424565
"41","111","Blocked","1back",0.993076646431549,0.993196924107917,0.00692335356845097,0.00680307589208329,0.0068994972035391,0.00678003939164275,0.000119457811896355,0.000119457811896355
"42","111","Blocked","2back",0.939363223477799,0.943503493833649,0.0606367765222012,0.0564965061663512,0.0588694603245126,0.0549582510797236,0.00391120924478894,0.00391120924478894
"43","111","Blocked","3back",0.887041347518569,0.896074696834155,0.112958652481431,0.103925303165845,0.107021921990973,0.0988722853899853,0.00814963660098787,0.00814963660098787
"44","111","Blocked","4back",0.838529866417014,0.850704597787529,0.161470133582986,0.149295402212471,0.149686559236929,0.139149060873368,0.0105374983635616,0.0105374983635616
"45","112","Random","1back",0.988997075510234,0.993661097527456,0.0110029244897663,0.00633890247254421,0.0109428327045425,0.00631889613125341,0.00462393657328913,0.00462393657328913
"46","112","Random","2back",0.970258007224572,0.986294932474221,0.0297419927754277,0.0137050675257786,0.0293082784120291,0.0136120024326668,0.0156962759793623,0.0156962759793623
"47","112","Random","3back",0.933636169698163,0.94691028848164,0.0663638303018372,0.0530897115183603,0.0642545717357276,0.0517284256466536,0.0125261460890739,0.0125261460890739
"48","112","Random","4back",0.890201984783097,0.89698342964039,0.109798015216903,0.10301657035961,0.104178030492947,0.0980487631500083,0.00612926734293913,0.00612926734293913
"49","113","Blocked","1back",0.999998874464714,0.999988194456367,1.12553528552883e-06,1.18055436331144e-05,1.12553465200345e-06,1.18054739482326e-05,-1.06799392962291e-05,-1.06799392962291e-05
"50","113","Blocked","2back",0.99955194437105,0.999151653150102,0.000448055628950117,0.000848346849898429,0.000447955281999692,0.000847987207096526,-0.000400031925096834,-0.000400031925096834
"51","113","Blocked","3back",0.98025781603773,0.971679749544376,0.0197421839622696,0.0283202504556236,0.0195498345254752,0.0279266461988688,-0.00837681167339364,-0.00837681167339364
"52","113","Blocked","4back",0.951645567674202,0.933144141820605,0.0483544323257977,0.0668558581793954,0.0472217275066906,0.0647158724530801,-0.0174941449463895,-0.0174941449463895
"53","114","Random","1back",0.996230486462556,0.983734451916771,0.00376951353744404,0.0162655480832286,0.00376242672493023,0.0161346812297392,-0.012372254504809,-0.012372254504809
"54","114","Random","2back",0.982441466869152,0.954520474857917,0.0175585331308482,0.0454795251420826,0.017406163098556,0.0444756558995519,-0.0270694928009959,-0.0270694928009959
"55","114","Random","3back",0.963172155987904,0.924723275914953,0.0368278440120965,0.075276724085047,0.0361659019768083,0.0725780462068932,-0.0364121442300848,-0.0364121442300848
"56","114","Random","4back",0.944012011406059,0.86977419235062,0.0559879885939411,0.13022580764938,0.0544768107818244,0.122417442539151,-0.0679406317573268,-0.0679406317573268
"57","115","Blocked","1back",0.994462241336729,0.992833380202464,0.00553775866327133,0.00716661979753619,0.00552248165208129,0.00714106161574022,-0.00161857996365893,-0.00161857996365893
"58","115","Blocked","2back",0.955178675201309,0.955550575293019,0.0448213247986909,0.0444494247069807,0.0438458897439632,0.0434898802648412,0.000356009479121969,0.000356009479121969
"59","115","Blocked","3back",0.903843649899591,0.919742816504439,0.0961563501004087,0.0802571834955607,0.0918098335526411,0.0771991456532576,0.0146106878993835,0.0146106878993835
"60","115","Blocked","4back",0.844906458191217,0.878651850257967,0.155093541808783,0.121348149742033,0.144181329273392,0.11453166656163,0.0296496627117616,0.0296496627117616
"61","116","Random","1back",0.905541495527532,0.976524135438545,0.0944585044724675,0.0234758645614551,0.0902597244913721,0.0232045445626644,0.0670551799287077,0.0670551799287077
"62","116","Random","2back",0.818536749071734,0.910359524920997,0.181463250928266,0.0896404750790025,0.166753713418619,0.0858478024550186,0.0809059109636007,0.0809059109636007
"63","116","Random","3back",0.69542480252679,0.851908173796697,0.30457519747321,0.148091826203303,0.265877468604172,0.138101282680478,0.127776185923694,0.127776185923694
"64","116","Random","4back",0.583064854280216,0.805428148445368,0.416935145719784,0.194571851554632,0.348496190938318,0.177787837966826,0.170708352971492,0.170708352971492
"65","117","Blocked","1back",0.975630148682289,0.978854825595228,0.0243698513177113,0.0211451744047718,0.0240776443339165,0.0209247175220861,0.00315292681183036,0.00315292681183036
"66","117","Blocked","2back",0.964669652138811,0.969826972925407,0.0353303478611887,0.0301730270745935,0.0347205524687698,0.0297267755842941,0.00499377688447563,0.00499377688447563
"67","117","Blocked","3back",0.940039579277706,0.950877648718731,0.0599604207222937,0.0491223512812685,0.0582315684856278,0.0479539587244886,0.0102776097611392,0.0102776097611392
"68","117","Blocked","4back",0.918700130079882,0.933024805718744,0.0812998699201184,0.066975194281256,0.0781639006698173,0.0648277239530827,0.0133361767167346,0.0133361767167346
"69","118","Random","1back",0.970745793038223,0.948543173824849,0.0292542069617774,0.0514568261751512,0.0288344690646996,0.0501766560453385,-0.0213421869806389,-0.0213421869806389
"70","118","Random","2back",0.927438251413237,0.902780914497375,0.0725617485867627,0.0972190855026249,0.0700499446025625,0.0927788746644621,-0.0227289300618996,-0.0227289300618996
"71","118","Random","3back",0.869508368204196,0.863136411033475,0.130491631795804,0.136863588966525,0.122652610493368,0.128273233047156,-0.00562062255378738,-0.00562062255378738
"72","118","Random","4back",0.788941978190831,0.830520920988997,0.211058021809169,0.169479079011003,0.191494375734649,0.156558418050113,0.0349359576845366,0.0349359576845366
"73","119","Blocked","1back",0.973963399999664,0.969648749855257,0.0260366000003364,0.0303512501447426,0.0257034186272766,0.0298997636655937,-0.00419634503831715,-0.00419634503831715
"74","119","Blocked","2back",0.943148269379778,0.936500780548281,0.0568517306202219,0.0634992194517187,0.05529442327419,0.0615646217149788,-0.00627019844078885,-0.00627019844078885
"75","119","Blocked","3back",0.876424375297117,0.884140482922368,0.123575624702883,0.115859517077632,0.116516122084977,0.109624975280662,0.00689114680431469,0.00689114680431469
"76","119","Blocked","4back",0.815265458629507,0.831817048413963,0.184734541370493,0.168182951586037,0.169518733770722,0.15544950877168,0.0140692249990418,0.0140692249990418
"77","120","Random","1back",0.98480865927006,0.995143101049466,0.0151913407299403,0.00485689895053365,0.0150771077618254,0.00484514226880171,0.0102319654930237,0.0102319654930237
"78","120","Random","2back",0.963376557441943,0.990332391310321,0.0366234425580569,0.0096676086896792,0.0359687413721436,0.00962117638052942,0.0263475649916141,0.0263475649916141
"79","120","Random","3back",0.940317836320526,0.969511476661578,0.0596821636794743,0.0304885233384218,0.0579690175758986,0.0300329843027809,0.0279360332731177,0.0279360332731177
"80","120","Random","4back",0.916428688713051,0.94754581066266,0.0835713112869494,0.0524541893373398,0.080262355506369,0.0511247600569108,0.0291375954494581,0.0291375954494581
"81","121","Blocked","1back",0.890051748131349,0.88774835765577,0.109948251868651,0.11225164234423,0.104313394299347,0.10638646729922,-0.00207307299987265,-0.00207307299987265
"82","121","Blocked","2back",0.763485397109857,0.764444061517467,0.236514602890143,0.235555938482533,0.212296617768185,0.211521021409082,0.00077559635910307,0.00077559635910307
"83","121","Blocked","3back",0.663191681708501,0.664025596947012,0.336808318291499,0.335974403052988,0.290284920819707,0.289660915539435,0.000624005280272955,0.000624005280272955
"84","121","Blocked","4back",0.564361508529103,0.569816558252817,0.435638491470897,0.430183441747183,0.361609692045903,0.357802716986606,0.00380697505929767,0.00380697505929767
"85","122","Random","1back",0.936318037871347,0.947459557940089,0.0636819621286531,0.0525404420599112,0.0617364384637977,0.0512067105961978,0.0105297278675998,0.0105297278675998
"86","122","Random","2back",0.872907590484393,0.868984540980755,0.127092409515607,0.131015459019245,0.119641227717096,0.1231158654926,-0.00347463777550447,-0.00347463777550447
"87","122","Random","3back",0.793486998787286,0.795698471117839,0.206513001212714,0.204301528882161,0.187734381998958,0.185899754802848,0.00183462719611041,0.00183462719611041
"88","122","Random","4back",0.718731376204337,0.718060512470007,0.281268623795663,0.281939487529993,0.247850699444335,0.248374155769777,-0.000523456325442206,-0.000523456325442206
"89","123","Random","1back",0.990035850898526,0.997852684087109,0.00996414910147359,0.00214731591289075,0.00991483428403715,0.0021450137251698,0.00776982055886735,0.00776982055886735
"90","123","Random","2back",0.958166838398242,0.988014492212666,0.0418331616017579,0.011985507787334,0.0409818168856679,0.0119142503944894,0.0290675664911785,0.0290675664911785
"91","123","Random","3back",0.909241074247629,0.954658643988546,0.0907589257523714,0.0453413560114536,0.0868737161211476,0.0443434885464559,0.0425302275746917,0.0425302275746917
"92","123","Random","4back",0.854836051032527,0.914876610496716,0.145163948967473,0.0851233895032839,0.135547813627097,0.081693703570949,0.0538541100561477,0.0538541100561477
"93","124","Blocked","1back",0.99732913994533,0.997887035264156,0.0026708600546701,0.00211296473584399,0.00266729964611394,0.00211073556540992,0.000556564080704021,0.000556564080704021
"94","124","Blocked","2back",0.993412138211256,0.995005879864941,0.00658786178874449,0.00499412013505918,0.00656625666308187,0.00498169088204276,0.00158456578103911,0.00158456578103911
"95","124","Blocked","3back",0.947653916293261,0.952042834644789,0.0523460837067393,0.0479571653552114,0.0510220371220272,0.046842712310876,0.00417932481115118,0.00417932481115118
"96","124","Blocked","4back",0.901385967351607,0.90652489478299,0.0986140326483926,0.0934751052170102,0.094049415054703,0.089360794727394,0.00468862032730906,0.00468862032730906
"97","125","Blocked","1back",0.984780552631546,0.985184637118001,0.0152194473684536,0.0148153628819987,0.0151047934288634,0.0147066874557527,0.000398105973110706,0.000398105973110706
"98","125","Blocked","2back",0.972458229310705,0.972174304791378,0.0275417706892946,0.027825695208622,0.0271693193009253,0.0274455954664715,-0.000276276165546169,-0.000276276165546169
"99","125","Blocked","3back",0.899346971744485,0.914428635952837,0.100653028255515,0.0855713640471633,0.0959036657071898,0.0821064511942677,0.0137972145129221,0.0137972145129221
"100","125","Blocked","4back",0.824740215452433,0.855256357300157,0.175259784547567,0.144743642699843,0.161489216390588,0.135180719099894,0.0263084972906935,0.0263084972906935
"101","126","Random","1back",0.84528344430695,0.983650491533602,0.15471655569305,0.0163495084663984,0.143854907530334,0.0162172943964054,0.127637613133928,0.127637613133928
"102","126","Random","2back",0.690243217111893,0.948425079085345,0.309756782888107,0.0515749209146549,0.269841458058277,0.0502889650865985,0.219552492971679,0.219552492971679
"103","126","Random","3back",0.556997519506619,0.904787907982014,0.443002480493381,0.0952120920179857,0.366725998773888,0.0909480358533445,0.275777962920544,0.275777962920544
"104","126","Random","4back",0.456622132836287,0.847271976494589,0.543377867163713,0.152728023505411,0.433973434627355,0.142131327516453,0.291842107110902,0.291842107110902
"105","127","Blocked","1back",0.994159588531328,0.99516687902723,0.00584041146867176,0.00483312097276967,0.00582342238235155,0.00482147894009979,0.00100194344225176,0.00100194344225176
"106","127","Blocked","2back",0.934281472770479,0.939006835210273,0.0657185272295209,0.0609931647897274,0.0636492451265173,0.0592054173770962,0.00444382774942113,0.00444382774942113
"107","127","Blocked","3back",0.88868796274063,0.890936728111571,0.11131203725937,0.109063271888429,0.105541332842847,0.10351575984124,0.0020255730016065,0.0020255730016065
"108","127","Blocked","4back",0.844135347389286,0.847288061270224,0.155864652610714,0.152711938729776,0.14484868087881,0.142117373758473,0.00273130712033631,0.00273130712033631
"109","128","Random","1back",0.98586450250246,0.997862018233586,0.01413549749754,0.00213798176641378,0.0140365229651484,0.00213569953572985,0.0119008234294185,0.0119008234294185
"110","128","Random","2back",0.96907510538594,0.994913237440707,0.0309248946140601,0.00508676255929263,0.0304563552562793,0.00507386868950966,0.0253824865667696,0.0253824865667696
"111","128","Random","3back",0.915425822485067,0.991553253240912,0.0845741775149327,0.00844674675908752,0.081187446838739,0.00841127261444505,0.0727761742242939,0.0727761742242939
"112","128","Random","4back",0.868149811253581,0.973687307831456,0.131850188746419,0.0263126921685443,0.1238536289262,0.0259724685116473,0.0978811604145525,0.0978811604145525
